identifier:ID,:LABEL,name:string,technology:string,measurement:string,timepoint:string,material_id_1:string,material_name_1:string
OSD-679_OCT_MT150_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT150_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT152_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT152_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT154_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT154_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT157_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT157_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT161_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT161_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT293_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT293_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT296_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT296_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT152_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT152_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT161_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT161_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT293_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT293_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT296_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT296_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT303_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT303_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT98_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT98_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT99_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT99_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT102_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT102_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT100_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT100_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT101_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT101_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT103_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT103_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT104_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT104_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT98_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT98_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT99_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT99_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT102_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT102_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT100_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT100_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT101_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT101_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT103_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT103_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT104_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT104_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT74_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT74_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT76_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT76_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT78_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT78_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT82_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT82_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT84_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT84_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT87_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT87_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT96_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT96_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT73_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT73_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT77_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT77_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT81_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT81_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT83_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT83_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT85_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT85_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT95_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT95_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT97_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT97_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT74_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT74_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT78_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT78_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT82_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT82_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT84_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT84_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT87_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT87_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT96_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT96_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT73_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT73_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT77_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT77_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT81_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT81_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT83_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT83_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT85_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT85_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT97_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT97_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT138_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT138_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT138_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT138_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT45_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT45_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT47_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT47_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT50_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT50_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT107_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT107_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT110_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT110_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT122_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT122_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT128_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT128_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT51_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT51_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT55_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT55_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT57_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT57_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT109_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT109_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT121_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT121_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT127_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT127_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT130_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for FT130_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT45_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT45_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT47_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT47_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT50_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT50_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT52_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT52_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT56_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT56_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT51_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT51_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT57_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT57_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT239_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT239_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT241_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT241_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT246_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT246_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT242_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT242_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT248_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT248_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT239_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT239_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT241_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT241_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT246_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT246_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT242_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT242_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT248_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT248_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT211_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT211_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT212_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT212_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT213_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT213_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT214_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT214_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT215_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT215_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT216_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT216_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT217_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT217_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT211_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT211_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT212_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT212_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT213_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT213_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT214_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT214_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT215_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT215_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT216_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT216_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT217_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT217_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT245_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT245_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT240_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT240_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT244_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT244_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT245_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT245_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT240_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT240_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT244_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT244_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT130_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT130_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT131_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT131_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT137_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT137_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT138_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT138_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT130_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT130_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT131_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT131_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT139_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT139_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT140_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT140_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT141_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT141_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT144_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT144_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT139_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT139_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT140_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT140_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT141_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT141_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT142_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT142_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT144_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT144_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT320_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT320_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT322_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT322_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT336_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT336_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT320_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT320_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT322_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT322_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT336_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT336_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT319_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT319_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT324_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT324_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT329_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT329_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT321_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT321_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT319_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT319_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT330_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT330_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT329_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT329_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT335_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT335_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT321_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT321_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT151_OS_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for MT151_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004548,Left Eye
OSD-679_OCT_FT55_OD_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for FT55_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004549,Right Eye
OSD-679_OCT_FT57_OD_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for FT57_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004549,Right Eye
OSD-679_OCT_MT353_OD_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for MT353_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004549,Right Eye
OSD-679_OCT_MT297_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT297_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_FT146_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT146_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT330_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT330_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT335_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT335_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
